event_id    , title                                                                 , Artist_name                                                , description                                                                                                                                                                                                                                     , category                        , audience, tags                                                                                                                           , date_start, doors_open_time, date_end, time_start , duration_min, venue_name                                                       , venue_address                               , localidad                , city  , lat        , lon         , price_min_cop, price_max_cop, is_free  , age_min        , organizer_name                                                       , source_name , source_url                                                              , image_url
BOG-0129    , Turistren � Bogot� a Zipaquir� (20/12/25)                             , Turistren S.A.                                             , Experiencia / Turismo / Familiar                                                                                                                                                                                                                , Experiencia / Turismo / Familiar, Familiar, "turistren, tren de la sabana, zipaquira, turismo, experiencia, Bogot�"                                                        , 20/12/25  , 08:45          , 20/12/25, 08:45      ,          600, Estaci�n de la Sabana                                            , Cl. 13 #18-2 a 18-98                        , Los M�rtires             , Bogot�, 4.607143913, -74.08341419,         80000,         90000, FALSO    , Todo p�blico   , Turistren S.A.                                                       , TuBoleta    , https://tuboleta.com/es                                                 , 
BOG-0130    , Turistren � Bogot� a Zipaquir� (21/12/25)                             , Turistren S.A.                                             , Experiencia / Turismo / Familiar                                                                                                                                                                                                                , Experiencia / Turismo / Familiar, Familiar, "turistren, tren de la sabana, zipaquira, turismo, experiencia, Bogot�"                                                        , 21/12/25  , 08:45          , 21/12/25, 08:45      ,          600, Estaci�n de la Sabana                                            , Cl. 13 #18-2 a 18-98                        , Los M�rtires             , Bogot�, 4.607143913, -74.08341419,         80000,         90000, FALSO    , Todo p�blico   , Turistren S.A.                                                       , TuBoleta    , https://tuboleta.com/es                                                 , 
BOG-0131    , Turistren � Bogot� a Zipaquir� (27/12/25)                             , Turistren S.A.                                             , Experiencia / Turismo / Familiar                                                                                                                                                                                                                , Experiencia / Turismo / Familiar, Familiar, "turistren, tren de la sabana, zipaquira, turismo, experiencia, Bogot�"                                                        , 27/12/25  , 08:45          , 27/12/25, 08:45      ,          600, Estaci�n de la Sabana                                            , Cl. 13 #18-2 a 18-98                        , Los M�rtires             , Bogot�, 4.607143913, -74.08341419,         80000,         90000, FALSO    , Todo p�blico   , Turistren S.A.                                                       , TuBoleta    , https://tuboleta.com/es                                                 , 
BOG-0132    , Turistren � Bogot� a Zipaquir� (28/12/25)                             , Turistren S.A.                                             , Experiencia / Turismo / Familiar                                                                                                                                                                                                                , Experiencia / Turismo / Familiar, Familiar, "turistren, tren de la sabana, zipaquira, turismo, experiencia, Bogot�"                                                        , 28/12/25  , 08:45          , 28/12/25, 08:45      ,          600, Estaci�n de la Sabana                                            , Cl. 13 #18-2 a 18-98                        , Los M�rtires             , Bogot�, 4.607143913, -74.08341419,         80000,         90000, FALSO    , Todo p�blico   , Turistren S.A.                                                       , TuBoleta    , https://tuboleta.com/es                                                 , 
BOG-0133    , Turistren � Bogot� a Zipaquir� (03/01/26)                             , Turistren S.A.                                             , Experiencia / Turismo / Familiar                                                                                                                                                                                                                , Experiencia / Turismo / Familiar, Familiar, "turistren, tren de la sabana, zipaquira, turismo, experiencia, Bogot�"                                                        , 03/01/26  , 08:45          , 03/01/26, 08:45      ,          600, Estaci�n de la Sabana                                            , Cl. 13 #18-2 a 18-98                        , Los M�rtires             , Bogot�, 4.607143913, -74.08341419,         80000,         90000, FALSO    , Todo p�blico   , Turistren S.A.                                                       , TuBoleta    , https://tuboleta.com/es                                                 , 
BOG-0134    , Turistren � Bogot� a Zipaquir� (04/01/26)                             , Turistren S.A.                                             , Experiencia / Turismo / Familiar                                                                                                                                                                                                                , Experiencia / Turismo / Familiar, Familiar, "turistren, tren de la sabana, zipaquira, turismo, experiencia, Bogot�"                                                        , 04/01/26  , 08:45          , 04/01/26, 08:45      ,          600, Estaci�n de la Sabana                                            , Cl. 13 #18-2 a 18-98                        , Los M�rtires             , Bogot�, 4.607143913, -74.08341419,         80000,         90000, FALSO    , Todo p�blico   , Turistren S.A.                                                       , TuBoleta    , https://tuboleta.com/es                                                 , 
BOG-0135    , Ed Sheeran � Loop Tour Bogot�                                         , Ed Sheeran                                                 , M�sica                                                                                                                                                                                                                                          , M�sica                          , Jovenes , "Ed Sheeran, Loop Tour, pop, Bogot�, Vive Claro, concierto internacional"                                                      , 16/05/26  , 18:00          , 16/05/26, 18:00      ,          180, Vive Claro / Distrito Cultural                                   , Cra 60 #42-41                               , Barrios Unidos           , Bogot�, 4.649460095, -74.0969129 ,        100000,        650000, FALSO    , 12             , Move Concerts S.A.S.                                                 , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0136    , MoneyCon � Festival de Finanzas                                       , Varios ponentes                                            , Experiencia                                                                                                                                                                                                                                     , Experiencia                     , Familiar, "MoneyCon, finanzas, inversi�n, educaci�n financiera, Bogot�"                                                                  , 18/01/25  , 09:00          , 19/01/25, 09:00      ,          600, Universidad de los Andes                                         , Cra 1 #18A-10                               , La Candelaria            , Bogot�, 4.601454617, -74.06613385,         80000,        280000, FALSO    , Todo p�blico   , Mis Propias Finanzas / U. de los Andes                               , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0137    , L�Imp�ratrice � Pulsar Tour 2025                                      , L�Imp�ratrice                                              , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "L�Imp�ratrice, Pulsar Tour, pop franc�s, nu-disco, Bogot�, Royal Center"                                                      , 29/10/25  , 19:00          , 29/10/25, 19:00      ,          180, Royal Center                                                     , Cl. 74 #13-27                               , Chapinero                , Bogot�, 4.653028439, -74.06276511,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0138    , Dennis Cruz � Bogot�                                                  , Dennis Cruz                                                , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Dennis Cruz, house, tech-house, concierto Bogot�, Chamorro City Hall"                                                         , 28/11/25  , 18:00          , 28/11/25, 18:00      ,          180, Chamorro City Hall                                               , Auto. Norte #153-81                         , Bogot�                   , Bogot�, 4.739976295, -74.04889   ,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0139    , Margarita Siempre Viva � Bogot�                                       , Margarita Siempre Viva                                     , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Margarita Siempre Viva, rock alternativo, shoegaze, Bogot�, Bonfire"                                                          , 06/11/25  , 19:00          , 06/11/25, 19:00      ,          180, Bonfire                                                          , "Cl 63 #15-70, Bogot�"                      , Chapinero                , Bogot�, 4.650134832, -74.06656397,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0140    , Vino al Parque 2025                                                   , Festival de vinos & m�sica                                 , Experiencia                                                                                                                                                                                                                                     , Experiencia                     , Adultos , "vino, m�sica en vivo, festival de vinos, Bogot�, Parque Museo El Chic�"                                                       , 28/11/25  , 12:00          , 30/11/25, 12:00      ,          600, Parque Museo El Chic�                                            , "Ak 7 #93 - 01, Chapinero, Bogot�"          , Usaqu�n                  , Bogot�, 4.673674885, -74.0441872 ,         80000,        280000, FALSO    , 18             , Vino al Parque / Ticketmaster Colombia                               , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0141    , Esteman & Daniela Spalla � Amor�o Tour                                , Esteman & Daniela Spalla                                   , M�sica                                                                                                                                                                                                                                          , M�sica                          , Ni�os   , "Esteman, Daniela Spalla, Amor�o Tour, pop latino, Bogot�"                                                                     , 16/10/25  , 17:00          , 16/10/25, 17:00      ,          180, Palacio de los Deportes                                          , "Cl 63 #59a-06, Bogot�"                     , Teusaquillo              , Bogot�, 4.655583544, -74.08424177,         80000,        280000, FALSO    , 7              , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0142    , Mit� � Bogot�                                                         , Mit�                                                       , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Mit�, electr�nica, folclore, The Bonfire, Bogot�"                                                                             , 14/11/25  , 19:00          , 14/11/25, 19:00      ,          180, The Bonfire                                                      , "Cl 63 #15-70, Bogot�"                      , Chapinero                , Bogot�, 4.650134832, -74.06656397,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0143    , Duplat � El Pr�ncipe de Chapinero                                     , Duplat                                                     , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Duplat, pop alternativo, El Pr�ncipe de Chapinero, Bogot�"                                                                    , 04/12/25  , 20:00          , 04/12/25, 20:00      ,           90, The Bonfire                                                      , "Cl 63 #15-70, Bogot�"                      , Chapinero                , Bogot�, 4.650134832, -74.06656397,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0144    , Oh�laville � Bogot�                                                   , Oh�laville                                                 , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Oh�laville, pop colombiano, Bogot�, The Bonfire"                                                                              , 26/02/26  , 19:00          , 26/02/26, 19:00      ,           90, The Bonfire                                                      , "Cl 63 #15-70, Bogot�"                      , Chapinero                , Bogot�, 4.650134832, -74.06656397,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0145    , HUGEL � Bogot�                                                        , HUGEL                                                      , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "HUGEL, electr�nica, DJ internacional, Bogot�"                                                                                 , 07/11/25  , 18:00          , 07/11/25, 18:00      ,           90, Centro de Eventos Autopista Norte                                , Auto. Norte #km 19                          , Usaqu�n                  , Bogot�, 4.839934614, -74.03134039,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0146    , Festival Unidos por una Sonrisa                                       , Varios artistas                                            , Experiencia                                                                                                                                                                                                                                     , Experiencia                     , Familiar, "festival, m�sica, carrera, solidario, Bogot�"                                                                                 , 08/11/25  , 07:00          , 08/11/25, 07:00      ,          600, Vive Claro Distrito Cultural                                     , "Av. La Esmeralda #42 - 41, Bogot�"         , Barrios Unidos           , Bogot�, 4.649460095, -74.0969129 ,         80000,        280000, FALSO    , Todo p�blico   , Fundaci�n Unidos por una Sonrisa                                     , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0147    , Ela Minus � Bogot�                                                    , Ela Minus                                                  , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Ela Minus, electr�nica, tech-pop, Bogot�"                                                                                     , 09/11/25  , 19:00          , 09/11/25, 19:00      ,           90, The Bonfire                                                      , "Cl 63 #15-70, Bogot�"                      , Chapinero                , Bogot�, 4.650134832, -74.06656397,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0148    , Kei Linch � Bogot�                                                    , Kei Linch                                                  , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Kei Linch, rap, soul, Bogot�"                                                                                                 , 23/11/25  , 18:00          , 23/11/25, 18:00      ,           90, Teatro Bonfire                                                   , Cra 14 #72                                  , Chapinero                , Bogot�, 4.650134832, -74.06656397,         80000,        280000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0149    , Pierce the Veil � I Can�t Hear You World Tour                         , Pierce the Veil                                            , M�sica                                                                                                                                                                                                                                          , M�sica                          , Ni�os   , "Pierce the Veil, emo rock, Bogot�"                                                                                            , 05/12/25  , 19:00          , 05/12/25, 19:00      ,          180, Royal Center                                                     , Cl. 74 #13-27                               , Chapinero                , Bogot�, 4.653028439, -74.06276511,         80000,        280000, FALSO    , 7              , Livenation LAT                                                       , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0150    , Damiano David � Bogot�                                                , Damiano David                                              , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Damiano David, rock, Bogot�"                                                                                                  , 13/11/25  , 19:00          , 13/11/25, 19:00      ,          180, Royal Center                                                     , Cl. 74 #13-27                               , Chapinero                , Bogot�, 4.653028439, -74.06276511,        100000,        650000, FALSO    , 18             , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0151    , Natalia Natalia � A Mala Hora Tour                                    , Natalia Natalia                                            , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Natalia Natalia, pop, Bogot�"                                                                                                 , 04/11/25  , 19:00          , 04/11/25, 19:00      ,          180, Cumbia House                                                     , "Kr 13 #96-11, Chapinero"                   , Chapinero                , Bogot�, 4.680689227, -74.04755385,        100000,        650000, FALSO    , 18             , Matuma Inversiones S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0152    , My Chemical Romance � Long Live The Black Parade                      , My Chemical Romance                                        , M�sica                                                                                                                                                                                                                                          , M�sica                          , Ni�os   , "My Chemical Romance, rock, Bogot�"                                                                                            , 22/01/26  , 15:00          , 22/01/26, 15:00      ,          180, Vive Claro Distrito Cultural                                     , Cra 60 #42-41                               , Barrios Unidos           , Bogot�, 4.649460095, -74.0969129 ,        100000,        650000, FALSO    , 7              , Ticketmaster Colombia                                                , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0153    , Blessd � Siempre Blessd Bogot�                                        , Blessd                                                     , M�sica                                                                                                                                                                                                                                          , M�sica                          , Ni�os   , "Blessd, reggaet�n, Bogot�"                                                                                                    , 22/11/25  , 19:00          , 22/11/25, 19:00      ,          180, Vive Claro Distrito Cultural                                     , Cra 60 #42-41                               , Barrios Unidos           , Bogot�, 4.649460095, -74.0969129 ,        100000,        650000, FALSO    , 7              , Promotora Colombia S.A.S.                                            , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0154    , En Contrav�a � Auditorio Fabio Lozano                                 , En Contrav�a                                               , M�sica                                                                                                                                                                                                                                          , M�sica                          , Familiar, "En Contrav�a, pop, Auditorio Fabio Lozano, Bogot�"                                                                            , 08/11/25  , 19:00          , 08/11/25, 19:00      ,          180, Auditorio Fabio Lozano                                           , Cra 4 #22-61                                , La Candelaria            , Bogot�, 4.606193122, -74.06736736,         80000,        200000, FALSO    , No especificada, Tuboleta                                                             , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0155    , Festival Est�reo Picnic 2026                                          , Varios artistas                                            , M�sica                                                                                                                                                                                                                                          , M�sica                          , Adultos , "Festival Est�reo Picnic, FEP 2026, rock, pop, electr�nica, Bogot�"                                                            , 20/03/26  , 12:00          , 22/03/26, 12:00      ,          600, Parque Sim�n Bol�var                                             , Av. Calle 63 #45-10                         , Teusaquillo              , Bogot�, 4.657976802, -74.09357616,        500000,       2000000, FALSO    , 18             , P�ramo Presenta / Ocesa Colombia                                     , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0156    , Megaland Music Fest 2025                                              , Varios artistas                                            , M�sica                                                                                                                                                                                                                                          , M�sica                          , Jovenes , "Megaland, festival, pop, urbano, Bogot�"                                                                                      , 30/11/25  , 12:00          , 30/11/25, 12:00      ,          600, Parque Sim�n Bol�var                                             , Av. Calle 63 #45-10                         , Teusaquillo              , Bogot�, 4.657976802, -74.09357616,        500000,       2000000, FALSO    , 14             , Radio Tiempo / Claro M�sica / Ocesa                                  , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0157    , The Juanpis Live Show                                                 , Juanpis Gonz�lez                                           , Comedia                                                                                                                                                                                                                                         , Comedia                         , Adultos , "Juanpis Gonz�lez, stand up, comedia, Bogot�"                                                                                  , 04/11/25  , 19:00          , 04/11/25, 19:00      ,           90, Teatro Juan Pablo Gonz�lez Pombo (CC Santaf�)                    , Calle 185 #45-03                            , Usaqu�n                  , Bogot�, 4.763247622, -74.0458707 ,         70000,        200000, FALSO    , 18             , Juanpis Producciones / Ticketmaster                                  , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0158    , Exposici�n Colecci�n de Arte FUGA                                     , Varios artistas                                            , Arte / Exposici�n                                                                                                                                                                                                                               , Arte                            , Familiar, "arte, FUGA, exposici�n gratuita, Bogot�"                                                                                      , 23/10/25  , 18:00          , 22/11/25, 18:00      ,           90, Fundaci�n Gilberto Alzate Avenda�o (FUGA)                        , Calle 10 #3-16                              , La Candelaria            , Bogot�, 4.59538629 , -74.0726531 ,             0,             0, VERDADERO, Todo p�blico   , FUGA                                                                 , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0159    , Cazzu � Latinaje en Vivo                                              , Cazzu                                                      , M�sica / Concierto                                                                                                                                                                                                                              , M�sica                          , Adultos , "Cazzu, trap, Latinaje, Bogot�"                                                                                                , 12/12/25  , 19:00          , 12/12/25, 19:00      ,          180, Teatro Astor Plaza                                               , Calle 67 #11-58                             , Chapinero                , Bogot�, 4.653341659, -74.06187227,        100000,        650000, FALSO    , 18             , Ticket Fast S.A.S.                                                   , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0160    , Juguemos en el Bosque � Exposici�n sobre literatura infantil y juvenil, BibloRed / Biblioteca Nacional                             , Exposici�n / Arte literario                                                                                                                                                                                                                     , Exposici�n                      , Familiar, "literatura infantil, literatura juvenil, Bogot�"                                                                              , 20/08/25  , 09:00          , 16/12/25, 09:00      ,           90, Biblioteca Julio Mario Santo Domingo                             , Calle 170 #67-51                            , Usaqu�n                  , Bogot�, 4.5966666  , -74.0744201 ,             0,             0, VERDADERO, Todo p�blico   , BibloRed / Biblioteca Nacional                                       , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0161    , Doja Cat � Ma Vie World Tour                                          , Doja Cat                                                   , M�sica / Concierto                                                                                                                                                                                                                              , M�sica                          , Jovenes , "Doja Cat, Ma Vie Tour, pop, Bogot�"                                                                                           , 15/02/26  , 18:00          , 15/02/26, 18:00      ,          180, Movistar Arena                                                   , Diagonal 61C #26-36                         , Teusaquillo              , Bogot�, 4.649331822, -74.0772439 ,        100000,        650000, FALSO    , 12             , Tuboleta                                                             , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0162    , 100% Rolos                                                            , Varios artistas                                            , M�sica / Concierto                                                                                                                                                                                                                              , M�sica                          , Jovenes , "100 Rolos, Bogot�, m�sica en vivo"                                                                                            , 18/12/25  , 17:00          , 18/12/25, 17:00      ,          180, Movistar Arena                                                   , Diagonal 61C #26-36                         , Teusaquillo              , Bogot�, 4.649331822, -74.0772439 ,        100000,        650000, FALSO    , 14             , Ticket Fast S.A.S.                                                   , Ticketmaster, https://www.ticketmaster.co/                                            , 
BOG-0163    , Bienal Internacional de Arte y Ciudad BOG25                           , Varios artistas                                            , Arte / Festival                                                                                                                                                                                                                                 , Arte                            , Familiar, "Bienal, arte p�blico, Bogot�, gratuito"                                                                                       , 20/09/25  , Todo el d�a    , 09/11/25, Todo el d�a,          600, Diversos espacios p�blicos Bogot�                                , No Especifica                               , Varias localidades       , Bogot�, 4.600742798, -74.06961252,             0,             0, VERDADERO, Todo p�blico   , "Secretar�a Distrital de Cultura, Recreaci�n y Deporte"              , IDRD        , https://www.idrd.gov.co/                                                , 
BOG-0164    , Hip Hop al Parque 2025                                                , Varios artistas                                            , M�sica / Festival urbano                                                                                                                                                                                                                        , M�sica                          , Jovenes , "hip hop, Bogot�, festival gratuito, Parque Sim�n Bol�var"                                                                     , 23/08/25  , Todo el d�a    , 24/03/26, Todo el d�a,          600, Parque Metropolitano Sim�n Bol�var                               , No Especifica                               , Teusaquillo              , Bogot�, 4.657976802, -74.09357616,             0,             0, VERDADERO, 14             , "Secretar�a de Cultura, Recreaci�n y Deporte"                        , bogota.gov  , https://bogota.gov.co/                                                  , 
BOG-0165    , Exposici�n Colecci�n de Arte FUGA                                     , Varios artistas                                            , Arte / Exposici�n                                                                                                                                                                                                                               , Arte                            , Familiar, "arte moderno colombiano, FUGA, entrada libre, Bogot�"                                                                         , 23/10/25  , 18:00          , 22/11/25, 18:00      ,          600, Fundaci�n Gilberto Alzate Avenda�o (FUGA)                        , Calle 10 #3-16                              , La Candelaria            , Bogot�, 4.59538629 , -74.0726531 ,             0,             0, VERDADERO, Todo p�blico   , FUGA                                                                 , bogota.gov  , https://bogota.gov.co/                                                  , 
BOG-0166    , Festival de Teatro y Circo de Bogot� 2025                             , Varios artistas                                            , Teatro / Circo                                                                                                                                                                                                                                  , Teatro                          , Familiar, "teatro gratuito, circo, Bogot�, actividad cultural"                                                                           , 09/08/25  , Todo el d�a    , 18/11/25, Todo el d�a,          600, Varias localidades Bogot�                                        , No Especifica                               , Varias localidades       , Bogot�, 4.659524602, -74.10834544,             0,             0, VERDADERO, Todo p�blico   , "Secretar�a de Cultura, Recreaci�n y Deporte"                        , IDRD        , https://www.idrd.gov.co/                                                , 
BOG-0167    , Feria de Regiones � La Candelaria 24 Oct 2025                         , Emprendedores / artistas locales                           , Cultura / Feria                                                                                                                                                                                                                                 , Cultura                         , Familiar, "feria cultural, gratuita, La Candelaria, Bogot�"                                                                              , 24/10/25  , 10:00          , 24/10/25, 10:00      ,          600, Plazoleta de Los Talentos � Alcald�a Local de La Candelaria      , Cra 5 #12C-40                               , La Candelaria            , Bogot�, 4.600071996, -74.07169435,             0,             0, VERDADERO, Todo p�blico   , Alcald�a Local La Candelaria                                         , bogota.gov  , https://bogota.gov.co/                                                  , 
BOG-0168    , Conciertos gratis con la Orquesta Filarm�nica de Bogot�               , Orquesta Filarm�nica de Bogot�                             , M�sica / Concierto                                                                                                                                                                                                                              , M�sica                          , Familiar, "filarm�nica, concierto gratuito, Bogot�"                                                                                      , 04/07/25  , 18:00          , 05/07/25, 18:00      ,          180, "Auditorio Le�n de Greiff, Universidad Nacional"                 , "Ave Cra 30 #45a-46, "                      , Teusaquillo              , Bogot�, 4.635676359, -74.08233137,             0,             0, VERDADERO, Todo p�blico   , Orquesta Filarm�nica de Bogot� / Secretar�a de Cultura               , bogota.gov  , https://bogota.gov.co/                                                  , 
BOG-0169    , Noche de los Museos 2025                                              , Varios artistas                                            , Cultura / Arte                                                                                                                                                                                                                                  , Cultura                         , Familiar, "museos, gratuito, Bogot�, actividad cultural"                                                                                 , 08/11/25  , Todo el d�a    , 08/11/25, Todo el d�a,          600, Museos de Bogot� (50 sedes)                                      , No Especifica                               , Varias localidades       , Bogot�, 4.634490719, -74.0808421 ,             0,             0, VERDADERO, Todo p�blico   , Instituto Distrital de Turismo / Secretar�a de Cultura               , bogota.gov  , https://bogota.gov.co/                                                  , 
BOG-0170    , Bienal Internacional de Arte y Ciudad BOG25 (Sede San Francisco)      , Varios artistas                                            , Arte / Exposici�n                                                                                                                                                                                                                               , Arte                            , Familiar, "Bienal, arte contempor�neo, Bogot�, gratuito"                                                                                 , 20/09/25  , 10:00          , 09/11/25, 10:00      ,          600, Palacio San Francisco                                            , Calle 14 #7-83                              , La Candelaria            , Bogot�, 4.601940954, -74.07360164,             0,             0, VERDADERO, Todo p�blico   , "Secretar�a Distrital de Cultura, Recreaci�n y Deporte"              , IDRD        , https://www.idrd.gov.co/                                                , 
BOG-0171    , Cine al Barrio en La Perseverancia                                    , Actividad comunitaria                                      , Cine / Cultura                                                                                                                                                                                                                                  , Cine                            , Familiar, "cine gratuito, Bogot�, La Perseverancia, proyecci�n comunitaria"                                                              , 28/10/25  , 18:00          , 28/10/25, 18:00      ,          600, "Carrera 4 Bis #32, La Perseverancia"                            , Carrera 4 Bis #32                           , Santa Fe                 , Bogot�, 4.619131378, -74.06810317,             0,             0, VERDADERO, Todo p�blico   , Fundaci�n Gilberto Alzate Avenda�o (FUGA)                            , FUGA        , https://www.fuga.gov.co/                                                , 
BOG-0172    , Laboratorio de M�sica para Persona Mayor                              , Actividad comunitaria                                      , Taller / M�sica                                                                                                                                                                                                                                 , Taller                          , Adultos , "m�sica para mayores, Bogot�, gratuito, FUGA"                                                                                  , 29/10/25  , 09:00          , 29/10/25, 09:00      ,          180, FONCEP Torre A Piso 2                                            , Cra 6 #14-98 Torre A Piso 2                 , La Candelaria            , Bogot�, 4.601339457, -74.0724439 ,             0,             0, VERDADERO, Todo p�blico   , Fundaci�n Gilberto Alzate Avenda�o (FUGA)                            , FUGA        , https://www.fuga.gov.co/                                                , 
